id,order_line_id,supplier_tpartner_id,product_id,company_id,order_type,ship_to_site_id,order_id,planned_delivery_date,supplier_description,units_shipped,actual_delivery_date,package_id,transportation_mode,shipment_status,carrier_id,uom,creation_date
OLS_329072e6-9aa9-11ee-9e54-acde48001122,OLS_329072e6-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_345,2022-02-10T20:49:58Z,Mark LLC,6.0,2022-02-25T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-31T20:49:58Z
OLS_3290730e-9aa9-11ee-9e54-acde48001122,OLS_3290730e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_346,2022-02-27T14:49:58Z,Mark LLC,1.0,2022-03-30T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-02-17T14:49:58Z
OLS_32907336-9aa9-11ee-9e54-acde48001122,OLS_32907336-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_347,2022-03-16T08:49:58Z,Mark LLC,7.0,2022-04-13T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-06T08:49:58Z
OLS_3290735e-9aa9-11ee-9e54-acde48001122,OLS_3290735e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_348,2022-04-02T02:49:58Z,Mark LLC,1.0,2022-04-27T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-23T02:49:58Z
OLS_32907386-9aa9-11ee-9e54-acde48001122,OLS_32907386-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_349,2022-04-18T19:49:58Z,Mark LLC,3.0,2022-06-03T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-08T19:49:58Z
OLS_329073a4-9aa9-11ee-9e54-acde48001122,OLS_329073a4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_350,2022-05-05T13:49:58Z,Mark LLC,11.0,2022-06-11T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-25T13:49:58Z
OLS_329073cc-9aa9-11ee-9e54-acde48001122,OLS_329073cc-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_351,2022-05-22T07:49:58Z,Mark LLC,0.0,2022-06-28T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-12T07:49:58Z
OLS_329073f4-9aa9-11ee-9e54-acde48001122,OLS_329073f4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_352,2022-06-08T01:49:58Z,Mark LLC,13.0,2022-07-02T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-29T01:49:58Z
OLS_3290741c-9aa9-11ee-9e54-acde48001122,OLS_3290741c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_353,2022-06-24T19:49:58Z,Mark LLC,10.0,2022-07-13T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-06-14T19:49:58Z
OLS_32907444-9aa9-11ee-9e54-acde48001122,OLS_32907444-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_354,2022-07-11T13:49:58Z,Mark LLC,5.0,2022-08-16T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-01T13:49:58Z
OLS_3290746c-9aa9-11ee-9e54-acde48001122,OLS_3290746c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_355,2022-07-28T07:49:58Z,Mark LLC,2.0,2022-08-30T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-18T07:49:58Z
OLS_32907494-9aa9-11ee-9e54-acde48001122,OLS_32907494-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_356,2022-08-14T01:49:58Z,Mark LLC,13.0,2022-10-01T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-04T01:49:58Z
OLS_329074bc-9aa9-11ee-9e54-acde48001122,OLS_329074bc-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_357,2022-08-30T19:49:58Z,Mark LLC,0.0,2022-10-21T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-20T19:49:58Z
OLS_329074e4-9aa9-11ee-9e54-acde48001122,OLS_329074e4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_358,2022-09-16T14:49:58Z,Mark LLC,3.0,2022-10-23T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-06T13:49:58Z
OLS_3290750c-9aa9-11ee-9e54-acde48001122,OLS_3290750c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_359,2022-10-03T08:49:58Z,Mark LLC,3.0,2022-10-22T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-23T08:49:58Z
OLS_3290752a-9aa9-11ee-9e54-acde48001122,OLS_3290752a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_360,2022-10-20T02:49:58Z,Mark LLC,12.0,2022-12-11T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-10T02:49:58Z
OLS_32907552-9aa9-11ee-9e54-acde48001122,OLS_32907552-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_361,2022-11-05T20:49:58Z,Mark LLC,6.0,2023-01-08T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-26T20:49:58Z
OLS_3290757a-9aa9-11ee-9e54-acde48001122,OLS_3290757a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_362,2022-11-22T14:49:58Z,Mark LLC,0.0,2022-12-16T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-12T14:49:58Z
OLS_329075a2-9aa9-11ee-9e54-acde48001122,OLS_329075a2-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_363,2022-12-09T08:49:58Z,Mark LLC,6.0,2023-02-04T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-29T08:49:58Z
OLS_329075ca-9aa9-11ee-9e54-acde48001122,OLS_329075ca-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_364,2022-12-26T02:49:58Z,Mark LLC,3.0,2023-01-15T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-12-16T02:49:58Z
OLS_329075e8-9aa9-11ee-9e54-acde48001122,OLS_329075e8-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_365,2023-01-11T20:49:58Z,Mark LLC,0.0,2023-03-08T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-01T20:49:58Z
OLS_32907610-9aa9-11ee-9e54-acde48001122,OLS_32907610-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_366,2023-01-28T14:49:58Z,Mark LLC,3.0,2023-02-25T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-18T14:49:58Z
OLS_32907638-9aa9-11ee-9e54-acde48001122,OLS_32907638-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_367,2023-02-14T08:49:58Z,Mark LLC,5.0,2023-03-24T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-04T08:49:58Z
OLS_32907660-9aa9-11ee-9e54-acde48001122,OLS_32907660-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_368,2023-03-03T02:49:58Z,Mark LLC,3.0,2023-04-07T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-21T02:49:58Z
OLS_3290767e-9aa9-11ee-9e54-acde48001122,OLS_3290767e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_369,2023-03-19T20:49:58Z,Mark LLC,1.0,2023-05-13T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-09T20:49:58Z
OLS_329076b0-9aa9-11ee-9e54-acde48001122,OLS_329076b0-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_370,2023-04-05T13:49:58Z,Mark LLC,6.0,2023-05-11T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-26T14:49:58Z
OLS_329076d8-9aa9-11ee-9e54-acde48001122,OLS_329076d8-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_371,2023-04-22T07:49:58Z,Mark LLC,9.0,2023-05-24T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-12T07:49:58Z
OLS_32907700-9aa9-11ee-9e54-acde48001122,OLS_32907700-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_372,2023-05-09T01:49:58Z,Mark LLC,0.0,2023-05-27T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-29T01:49:58Z
OLS_32907728-9aa9-11ee-9e54-acde48001122,OLS_32907728-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_373,2023-05-25T19:49:58Z,Mark LLC,6.0,2023-07-09T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-05-15T19:49:58Z
OLS_32907746-9aa9-11ee-9e54-acde48001122,OLS_32907746-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_374,2023-06-11T13:49:58Z,Mark LLC,0.0,2023-07-18T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-01T13:49:58Z
OLS_3290776e-9aa9-11ee-9e54-acde48001122,OLS_3290776e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_375,2023-06-28T07:49:58Z,Mark LLC,5.0,2023-07-28T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-18T07:49:58Z
OLS_32907796-9aa9-11ee-9e54-acde48001122,OLS_32907796-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_376,2023-07-15T01:49:58Z,Mark LLC,1.0,2023-09-11T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-05T01:49:58Z
OLS_329077be-9aa9-11ee-9e54-acde48001122,OLS_329077be-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_377,2023-07-31T19:49:58Z,Mark LLC,1.0,2023-09-16T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-21T19:49:58Z
OLS_329077e6-9aa9-11ee-9e54-acde48001122,OLS_329077e6-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_378,2023-08-17T13:49:58Z,Mark LLC,1.0,2023-10-05T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-07T13:49:58Z
OLS_32907930-9aa9-11ee-9e54-acde48001122,OLS_32907930-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_379,2023-09-03T08:49:58Z,Mark LLC,8.0,2023-10-24T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-24T07:49:58Z
OLS_32907958-9aa9-11ee-9e54-acde48001122,OLS_32907958-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_380,2023-09-20T02:49:58Z,Mark LLC,2.0,2023-11-03T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-10T02:49:58Z
OLS_32907980-9aa9-11ee-9e54-acde48001122,OLS_32907980-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_381,2023-10-06T20:49:58Z,Mark LLC,8.0,2023-11-04T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-26T20:49:58Z
OLS_329079a8-9aa9-11ee-9e54-acde48001122,OLS_329079a8-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_382,2023-10-23T14:49:58Z,Mark LLC,7.0,2023-12-13T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-13T14:49:58Z
OLS_329079d0-9aa9-11ee-9e54-acde48001122,OLS_329079d0-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_383,2023-11-09T08:49:58Z,Mark LLC,9.0,2023-12-08T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-30T08:49:58Z
OLS_329079f8-9aa9-11ee-9e54-acde48001122,OLS_329079f8-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_384,2023-11-26T02:49:58Z,Mark LLC,2.0,2024-01-01T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-11-16T02:49:58Z
OLS_32907a20-9aa9-11ee-9e54-acde48001122,OLS_32907a20-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_385,2023-12-12T20:49:58Z,Mark LLC,6.0,2024-01-14T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-02T20:49:58Z
OLS_32907a5c-9aa9-11ee-9e54-acde48001122,OLS_32907a5c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_386,2023-12-29T14:49:58Z,Mark LLC,3.0,2024-02-06T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-19T14:49:58Z
OLS_32907a84-9aa9-11ee-9e54-acde48001122,OLS_32907a84-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_387,2024-01-15T08:49:58Z,Mark LLC,4.0,2024-02-21T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-05T08:49:58Z
OLS_32907aac-9aa9-11ee-9e54-acde48001122,OLS_32907aac-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_388,2024-02-01T02:49:58Z,Mark LLC,4.0,2024-03-01T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-22T02:49:58Z
OLS_32907ad4-9aa9-11ee-9e54-acde48001122,OLS_32907ad4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_389,2024-02-17T20:49:58Z,Mark LLC,8.0,2024-02-27T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-07T20:49:58Z
OLS_32907afc-9aa9-11ee-9e54-acde48001122,OLS_32907afc-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,stu15975,Order_390,2024-03-05T14:49:58Z,Mark LLC,4.0,2024-03-21T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-24T14:49:58Z
OLS_32907b1a-9aa9-11ee-9e54-acde48001122,OLS_32907b1a-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_1,2021-03-29T14:49:58Z,Mark LLC,0.0,2021-05-12T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-03-19T14:49:58Z
OLS_32907b42-9aa9-11ee-9e54-acde48001122,OLS_32907b42-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_2,2021-04-15T07:49:58Z,Mark LLC,2.0,2021-05-29T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-05T07:49:58Z
OLS_32907b6a-9aa9-11ee-9e54-acde48001122,OLS_32907b6a-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_3,2021-05-02T01:49:58Z,Mark LLC,1.0,2021-06-25T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-22T01:49:58Z
OLS_32907b9c-9aa9-11ee-9e54-acde48001122,OLS_32907b9c-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_4,2021-05-18T19:49:58Z,Mark LLC,1.0,2021-06-13T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-08T19:49:58Z
OLS_32907bc4-9aa9-11ee-9e54-acde48001122,OLS_32907bc4-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_5,2021-06-04T13:49:58Z,Mark LLC,2.0,2021-06-18T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-25T13:49:58Z
OLS_32907be2-9aa9-11ee-9e54-acde48001122,OLS_32907be2-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_6,2021-06-21T07:49:58Z,Mark LLC,10.0,2021-07-21T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-11T07:49:58Z
OLS_32907c0a-9aa9-11ee-9e54-acde48001122,OLS_32907c0a-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_7,2021-07-08T01:49:58Z,Mark LLC,0.0,2021-07-25T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-28T01:49:58Z
OLS_32907c32-9aa9-11ee-9e54-acde48001122,OLS_32907c32-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_8,2021-07-24T19:49:58Z,Mark LLC,3.0,2021-09-26T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-14T19:49:58Z
OLS_32907c5a-9aa9-11ee-9e54-acde48001122,OLS_32907c5a-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_9,2021-08-10T13:49:58Z,Mark LLC,2.0,2021-10-09T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-31T13:49:58Z
OLS_32907c82-9aa9-11ee-9e54-acde48001122,OLS_32907c82-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_10,2021-08-27T07:49:58Z,Mark LLC,8.0,2021-09-28T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-08-17T07:49:58Z
OLS_32907caa-9aa9-11ee-9e54-acde48001122,OLS_32907caa-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_11,2021-09-13T02:49:58Z,Mark LLC,6.0,2021-10-11T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-03T01:49:58Z
OLS_32907cd2-9aa9-11ee-9e54-acde48001122,OLS_32907cd2-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_12,2021-09-29T20:49:58Z,Mark LLC,6.0,2021-11-29T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-19T20:49:58Z
OLS_32907cfa-9aa9-11ee-9e54-acde48001122,OLS_32907cfa-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_13,2021-10-16T14:49:58Z,Mark LLC,8.0,2021-11-22T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-06T14:49:58Z
OLS_32907d22-9aa9-11ee-9e54-acde48001122,OLS_32907d22-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_14,2021-11-02T08:49:58Z,Mark LLC,2.0,2021-12-12T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-23T08:49:58Z
OLS_32907d40-9aa9-11ee-9e54-acde48001122,OLS_32907d40-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_15,2021-11-19T02:49:58Z,Mark LLC,2.0,2021-12-24T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-09T02:49:58Z
OLS_32907d72-9aa9-11ee-9e54-acde48001122,OLS_32907d72-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_16,2021-12-05T20:49:58Z,Mark LLC,6.0,2022-01-24T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-25T20:49:58Z
OLS_32907d9a-9aa9-11ee-9e54-acde48001122,OLS_32907d9a-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_17,2021-12-22T14:49:58Z,Mark LLC,1.0,2022-02-06T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-12T14:49:58Z
OLS_32907dc2-9aa9-11ee-9e54-acde48001122,OLS_32907dc2-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_18,2022-01-08T08:49:58Z,Mark LLC,0.0,2022-02-25T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-29T08:49:58Z
OLS_32907dea-9aa9-11ee-9e54-acde48001122,OLS_32907dea-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_19,2022-01-25T02:49:58Z,Mark LLC,2.0,2022-02-15T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-15T02:49:58Z
OLS_32907e1c-9aa9-11ee-9e54-acde48001122,OLS_32907e1c-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_20,2022-02-10T20:49:58Z,Mark LLC,3.0,2022-03-31T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-31T20:49:58Z
OLS_32907e44-9aa9-11ee-9e54-acde48001122,OLS_32907e44-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_21,2022-02-27T14:49:58Z,Mark LLC,5.0,2022-04-07T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-02-17T14:49:58Z
OLS_32907eb2-9aa9-11ee-9e54-acde48001122,OLS_32907eb2-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_22,2022-03-16T08:49:58Z,Mark LLC,6.0,2022-04-07T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-06T08:49:58Z
OLS_32907ee4-9aa9-11ee-9e54-acde48001122,OLS_32907ee4-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_23,2022-04-02T02:49:58Z,Mark LLC,0.0,2022-04-22T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-23T02:49:58Z
OLS_32907f0c-9aa9-11ee-9e54-acde48001122,OLS_32907f0c-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_24,2022-04-18T19:49:58Z,Mark LLC,10.0,2022-06-07T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-08T19:49:58Z
OLS_32907f34-9aa9-11ee-9e54-acde48001122,OLS_32907f34-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_25,2022-05-05T13:49:58Z,Mark LLC,1.0,2022-05-23T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-25T13:49:58Z
OLS_32908038-9aa9-11ee-9e54-acde48001122,OLS_32908038-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_26,2022-05-22T07:49:58Z,Mark LLC,11.0,2022-06-23T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-12T07:49:58Z
OLS_32908150-9aa9-11ee-9e54-acde48001122,OLS_32908150-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_27,2022-06-08T01:49:58Z,Mark LLC,12.0,2022-07-10T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-29T01:49:58Z
OLS_3290818c-9aa9-11ee-9e54-acde48001122,OLS_3290818c-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_28,2022-06-24T19:49:58Z,Mark LLC,5.0,2022-07-12T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-06-14T19:49:58Z
OLS_329081b4-9aa9-11ee-9e54-acde48001122,OLS_329081b4-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_29,2022-07-11T13:49:58Z,Mark LLC,14.0,2022-08-18T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-01T13:49:58Z
OLS_329081d2-9aa9-11ee-9e54-acde48001122,OLS_329081d2-9aa9-11ee-9e54-acde48001122,1,def456,ACPG,PO,mnop1234,Order_30,2022-07-28T07:49:58Z,Mark LLC,7.0,2022-09-04T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-18T07:49:58Z
